date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:04	257887/257887	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:46%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	C:/testt/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
18:53:04	337854/337854	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:45%20GMT	https://www.classcentral.com/report/india-online-degrees/	C:/testt/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
18:53:04	563433/563433	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:46%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	C:/testt/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
18:53:05	739696/739696	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:04%20GMT	https://www.classcentral.com/institution/linuxfoundation	C:/testt/www.classcentral.com/institution/linuxfoundation.html	(from https://www.classcentral.com/)
18:53:05	736012/736012	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:06%20GMT	https://www.classcentral.com/institution/salesforce	C:/testt/www.classcentral.com/institution/salesforce.html	(from https://www.classcentral.com/)
18:53:06	169380/169380	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:52%20GMT	https://www.classcentral.com/report/most-popular-courses-2023/	C:/testt/www.classcentral.com/report/most-popular-courses-2023/index.html	(from https://www.classcentral.com/)
18:53:06	182649/182649	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:39%20GMT	https://www.classcentral.com/report/coursera-top-courses/	C:/testt/www.classcentral.com/report/coursera-top-courses/index.html	(from https://www.classcentral.com/)
18:53:06	158637/158637	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:52%20GMT	https://www.classcentral.com/report/edx-top-courses/	C:/testt/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
18:53:06	558498/558498	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:07%20GMT	https://www.classcentral.com/about	C:/testt/www.classcentral.com/about.html	(from https://www.classcentral.com/)
18:53:06	251444/251444	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:42%20GMT	https://www.classcentral.com/report/cs50-free-certificate/	C:/testt/www.classcentral.com/report/cs50-free-certificate/index.html	(from https://www.classcentral.com/)
18:53:06	164939/164939	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:54%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	C:/testt/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
18:53:07	540261/540261	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:08%20GMT	https://www.classcentral.com/about/privacy-policy	C:/testt/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
18:53:07	292277/292277	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:55%20GMT	https://www.classcentral.com/report/open-university-insiders-perspective/	C:/testt/www.classcentral.com/report/open-university-insiders-perspective/index.html	(from https://www.classcentral.com/)
18:53:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2015:53:09%20GMT	https://www.classcentral.com/report/google-free-certificates/	C:/testt/www.classcentral.com/report/google-free-certificates/index.html	(from https://www.classcentral.com/)
18:53:07	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2015:53:09%20GMT	https://www.classcentral.com/collection/ivy-league-moocs/	C:/testt/www.classcentral.com/collection/ivy-league-moocs/index.html	(from https://www.classcentral.com/)
18:53:07	313594/313594	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:55%20GMT	https://www.classcentral.com/report/linkedin-learning-free-learning-paths/	C:/testt/www.classcentral.com/report/linkedin-learning-free-learning-paths/index.html	(from https://www.classcentral.com/)
18:53:08	547809/547809	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:09%20GMT	https://www.classcentral.com/about/careers	C:/testt/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
18:53:08	275422/275422	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:59%20GMT	https://www.classcentral.com/report/writing-free-online-courses/	C:/testt/www.classcentral.com/report/writing-free-online-courses/index.html	(from https://www.classcentral.com/)
18:53:09	533473/533473	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:10%20GMT	https://www.classcentral.com/help	C:/testt/www.classcentral.com/help.html	(from https://www.classcentral.com/)
18:53:10	530796/530796	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:11%20GMT	https://www.classcentral.com/contact	C:/testt/www.classcentral.com/contact.html	(from https://www.classcentral.com/)
18:53:10	4691/4691	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:53:11%20GMT	https://www.classcentral.com/cdn-cgi/l/email-protection	C:/testt/www.classcentral.com/cdn-cgi/l/email-protection.html	(from https://www.classcentral.com/)
18:53:11	496062/496062	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:12%20GMT	https://www.classcentral.com/delete-item/	C:/testt/www.classcentral.com/delete-item/index.html	(from https://www.classcentral.com/)
18:53:11	496029/496029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:11%20GMT	https://www.classcentral.com/move-item/	C:/testt/www.classcentral.com/move-item/index.html	(from https://www.classcentral.com/)
18:53:11	496049/496049	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:12%20GMT	https://www.classcentral.com/update-item/	C:/testt/www.classcentral.com/update-item/index.html	(from https://www.classcentral.com/)
18:53:12	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ececa5-4d7%22	https://www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/testt/www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.classcentral.com/)
18:53:12	496062/496062	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:13%20GMT	https://www.classcentral.com/maestro/course-reviews/	C:/testt/www.classcentral.com/maestro/course-reviews/index.html	(from https://www.classcentral.com/)
18:53:12	496002/496002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:13%20GMT	https://www.classcentral.com/coordinator/	C:/testt/www.classcentral.com/coordinator/index.html	(from https://www.classcentral.com/)
18:53:14	8784/8784	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Feb%202023%2019:49:49%20GMT	https://www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	C:/testt/www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	(from https://www.classcentral.com/)
18:53:15	43/43	---MC-	200	added ('OK')	image/gif	date:Tue,%2021%20Feb%202023%2015:53:14%20GMT	http://in.getclicky.com/100717250ns.gif	C:/testt/in.getclicky.com/100717250ns.gif	(from https://www.classcentral.com/)
18:53:19	496001/496001	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:14%20GMT	https://www.classcentral.com/s/	C:/testt/www.classcentral.com/s/index.html	(from https://www.classcentral.com/)
18:53:19	496054/496054	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2015:53:14%20GMT	https://www.classcentral.com/enrollee-list/update-item-progress/	C:/testt/www.classcentral.com/enrollee-list/update-item-progress/index.html	(from https://www.classcentral.com/)
